address	name	signature	status	file	diagnostic
0002d7c8	FUN_0002d7c8	undefined FUN_0002d7c8(void)	ok	functions/0002d7c8_FUN_0002d7c8.c	
0002d7d8	<EXTERNAL>::__cxa_atexit	undefined __cxa_atexit(void)	ok	functions/0002d7d8__EXTERNAL_____cxa_atexit.c	
0002d7e8	<EXTERNAL>::__stack_chk_fail	noreturn undefined __stack_chk_fail(void)	ok	functions/0002d7e8__EXTERNAL_____stack_chk_fail.c	
0002d7f8	<EXTERNAL>::__cxa_finalize	undefined __cxa_finalize(void)	ok	functions/0002d7f8__EXTERNAL_____cxa_finalize.c	
0002d808	<EXTERNAL>::vsnprintf	int vsnprintf(char * __s, size_t __maxlen, char * __format, __gnuc_va_list __arg)	ok	functions/0002d808__EXTERNAL___vsnprintf.c	
0002d818	<EXTERNAL>::fflush	int fflush(FILE * __stream)	ok	functions/0002d818__EXTERNAL___fflush.c	
0002d828	<EXTERNAL>::fprintf	int fprintf(FILE * __stream, char * __format, ...)	ok	functions/0002d828__EXTERNAL___fprintf.c	
0002d838	<EXTERNAL>::fwrite	size_t fwrite(void * __ptr, size_t __size, size_t __n, FILE * __s)	ok	functions/0002d838__EXTERNAL___fwrite.c	
0002d848	<EXTERNAL>::fread	size_t fread(void * __ptr, size_t __size, size_t __n, FILE * __stream)	ok	functions/0002d848__EXTERNAL___fread.c	
0002d858	<EXTERNAL>::ftell	long ftell(FILE * __stream)	ok	functions/0002d858__EXTERNAL___ftell.c	
0002d868	<EXTERNAL>::fseek	int fseek(FILE * __stream, long __off, int __whence)	ok	functions/0002d868__EXTERNAL___fseek.c	
0002d878	<EXTERNAL>::fclose	int fclose(FILE * __stream)	ok	functions/0002d878__EXTERNAL___fclose.c	
0002d888	<EXTERNAL>::fopen	FILE * fopen(char * __filename, char * __modes)	ok	functions/0002d888__EXTERNAL___fopen.c	
0002d898	<EXTERNAL>::memcpy	void * memcpy(void * __dest, void * __src, size_t __n)	ok	functions/0002d898__EXTERNAL___memcpy.c	
0002d8a8	<EXTERNAL>::strlen	size_t strlen(char * __s)	ok	functions/0002d8a8__EXTERNAL___strlen.c	
0002d8b8	<EXTERNAL>::memmove	void * memmove(void * __dest, void * __src, size_t __n)	ok	functions/0002d8b8__EXTERNAL___memmove.c	
0002d8c8	<EXTERNAL>::memcmp	int memcmp(void * __s1, void * __s2, size_t __n)	ok	functions/0002d8c8__EXTERNAL___memcmp.c	
0002d8d8	<EXTERNAL>::atol	long atol(char * __nptr)	ok	functions/0002d8d8__EXTERNAL___atol.c	
0002d8e8	<EXTERNAL>::snprintf	int snprintf(char * __s, size_t __maxlen, char * __format, ...)	ok	functions/0002d8e8__EXTERNAL___snprintf.c	
0002d8f8	<EXTERNAL>::__android_log_write	undefined __android_log_write(void)	ok	functions/0002d8f8__EXTERNAL_____android_log_write.c	
0002d908	<EXTERNAL>::AAssetManager_open	undefined AAssetManager_open(void)	ok	functions/0002d908__EXTERNAL___AAssetManager_open.c	
0002d918	<EXTERNAL>::mkdir	int mkdir(char * __path, __mode_t __mode)	ok	functions/0002d918__EXTERNAL___mkdir.c	
0002d928	<EXTERNAL>::__errno	undefined __errno(void)	ok	functions/0002d928__EXTERNAL_____errno.c	
0002d938	<EXTERNAL>::AAssetManager_fromJava	undefined AAssetManager_fromJava(void)	ok	functions/0002d938__EXTERNAL___AAssetManager_fromJava.c	
0002d948	<EXTERNAL>::AAsset_close	undefined AAsset_close(void)	ok	functions/0002d948__EXTERNAL___AAsset_close.c	
0002d958	<EXTERNAL>::AAsset_getLength	undefined AAsset_getLength(void)	ok	functions/0002d958__EXTERNAL___AAsset_getLength.c	
0002d968	<EXTERNAL>::AAsset_getBuffer	undefined AAsset_getBuffer(void)	ok	functions/0002d968__EXTERNAL___AAsset_getBuffer.c	
0002d978	<EXTERNAL>::tanf	float tanf(float __x)	ok	functions/0002d978__EXTERNAL___tanf.c	
0002d988	<EXTERNAL>::atanf	float atanf(float __x)	ok	functions/0002d988__EXTERNAL___atanf.c	
0002d998	<EXTERNAL>::memset	void * memset(void * __s, int __c, size_t __n)	ok	functions/0002d998__EXTERNAL___memset.c	
0002d9a8	<EXTERNAL>::malloc	void * malloc(size_t __size)	ok	functions/0002d9a8__EXTERNAL___malloc.c	
0002d9b8	<EXTERNAL>::free	void free(void * __ptr)	ok	functions/0002d9b8__EXTERNAL___free.c	
0002d9c8	<EXTERNAL>::srand48	void srand48(long __seedval)	ok	functions/0002d9c8__EXTERNAL___srand48.c	
0002d9d8	<EXTERNAL>::glNormalPointer	undefined glNormalPointer(void)	ok	functions/0002d9d8__EXTERNAL___glNormalPointer.c	
0002d9e8	<EXTERNAL>::glBlendFunc	undefined glBlendFunc(void)	ok	functions/0002d9e8__EXTERNAL___glBlendFunc.c	
0002d9f8	<EXTERNAL>::glAlphaFunc	undefined glAlphaFunc(void)	ok	functions/0002d9f8__EXTERNAL___glAlphaFunc.c	
0002da08	<EXTERNAL>::glEnable	undefined glEnable(void)	ok	functions/0002da08__EXTERNAL___glEnable.c	
0002da18	<EXTERNAL>::glDisable	undefined glDisable(void)	ok	functions/0002da18__EXTERNAL___glDisable.c	
0002da28	<EXTERNAL>::glCullFace	undefined glCullFace(void)	ok	functions/0002da28__EXTERNAL___glCullFace.c	
0002da38	<EXTERNAL>::glFrontFace	undefined glFrontFace(void)	ok	functions/0002da38__EXTERNAL___glFrontFace.c	
0002da48	<EXTERNAL>::glDepthFunc	undefined glDepthFunc(void)	ok	functions/0002da48__EXTERNAL___glDepthFunc.c	
0002da58	<EXTERNAL>::glDepthMask	undefined glDepthMask(void)	ok	functions/0002da58__EXTERNAL___glDepthMask.c	
0002da68	<EXTERNAL>::glColor4f	undefined glColor4f(void)	ok	functions/0002da68__EXTERNAL___glColor4f.c	
0002da78	<EXTERNAL>::glColorMask	undefined glColorMask(void)	ok	functions/0002da78__EXTERNAL___glColorMask.c	
0002da88	<EXTERNAL>::glLogicOp	undefined glLogicOp(void)	ok	functions/0002da88__EXTERNAL___glLogicOp.c	
0002da98	<EXTERNAL>::glClientActiveTexture	undefined glClientActiveTexture(void)	ok	functions/0002da98__EXTERNAL___glClientActiveTexture.c	
0002daa8	<EXTERNAL>::glDisableClientState	undefined glDisableClientState(void)	ok	functions/0002daa8__EXTERNAL___glDisableClientState.c	
0002dab8	<EXTERNAL>::glEnableClientState	undefined glEnableClientState(void)	ok	functions/0002dab8__EXTERNAL___glEnableClientState.c	
0002dac8	<EXTERNAL>::glDrawElements	undefined glDrawElements(void)	ok	functions/0002dac8__EXTERNAL___glDrawElements.c	
0002dad8	<EXTERNAL>::glClearColor	undefined glClearColor(void)	ok	functions/0002dad8__EXTERNAL___glClearColor.c	
0002dae8	<EXTERNAL>::glClear	undefined glClear(void)	ok	functions/0002dae8__EXTERNAL___glClear.c	
0002daf8	<EXTERNAL>::glFinish	undefined glFinish(void)	ok	functions/0002daf8__EXTERNAL___glFinish.c	
0002db08	<EXTERNAL>::glFlush	undefined glFlush(void)	ok	functions/0002db08__EXTERNAL___glFlush.c	
0002db18	<EXTERNAL>::glMatrixMode	undefined glMatrixMode(void)	ok	functions/0002db18__EXTERNAL___glMatrixMode.c	
0002db28	<EXTERNAL>::glLoadMatrixf	undefined glLoadMatrixf(void)	ok	functions/0002db28__EXTERNAL___glLoadMatrixf.c	
0002db38	<EXTERNAL>::glLoadIdentity	undefined glLoadIdentity(void)	ok	functions/0002db38__EXTERNAL___glLoadIdentity.c	
0002db48	<EXTERNAL>::glGenTextures	undefined glGenTextures(void)	ok	functions/0002db48__EXTERNAL___glGenTextures.c	
0002db58	<EXTERNAL>::glDeleteTextures	undefined glDeleteTextures(void)	ok	functions/0002db58__EXTERNAL___glDeleteTextures.c	
0002db68	<EXTERNAL>::glBindTexture	undefined glBindTexture(void)	ok	functions/0002db68__EXTERNAL___glBindTexture.c	
0002db78	<EXTERNAL>::glActiveTexture	undefined glActiveTexture(void)	ok	functions/0002db78__EXTERNAL___glActiveTexture.c	
0002db88	<EXTERNAL>::glTexParameteri	undefined glTexParameteri(void)	ok	functions/0002db88__EXTERNAL___glTexParameteri.c	
0002db98	<EXTERNAL>::glTexEnvi	undefined glTexEnvi(void)	ok	functions/0002db98__EXTERNAL___glTexEnvi.c	
0002dba8	<EXTERNAL>::glTexEnvf	undefined glTexEnvf(void)	ok	functions/0002dba8__EXTERNAL___glTexEnvf.c	
0002dbb8	<EXTERNAL>::glTexParameterf	undefined glTexParameterf(void)	ok	functions/0002dbb8__EXTERNAL___glTexParameterf.c	
0002dbc8	<EXTERNAL>::glTexEnvfv	undefined glTexEnvfv(void)	ok	functions/0002dbc8__EXTERNAL___glTexEnvfv.c	
0002dbd8	<EXTERNAL>::glFogf	undefined glFogf(void)	ok	functions/0002dbd8__EXTERNAL___glFogf.c	
0002dbe8	<EXTERNAL>::glFogfv	undefined glFogfv(void)	ok	functions/0002dbe8__EXTERNAL___glFogfv.c	
0002dbf8	<EXTERNAL>::glCopyTexImage2D	undefined glCopyTexImage2D(void)	ok	functions/0002dbf8__EXTERNAL___glCopyTexImage2D.c	
0002dc08	<EXTERNAL>::glGenBuffers	undefined glGenBuffers(void)	ok	functions/0002dc08__EXTERNAL___glGenBuffers.c	
0002dc18	<EXTERNAL>::glDeleteBuffers	undefined glDeleteBuffers(void)	ok	functions/0002dc18__EXTERNAL___glDeleteBuffers.c	
0002dc28	<EXTERNAL>::glBindBuffer	undefined glBindBuffer(void)	ok	functions/0002dc28__EXTERNAL___glBindBuffer.c	
0002dc38	<EXTERNAL>::glBufferData	undefined glBufferData(void)	ok	functions/0002dc38__EXTERNAL___glBufferData.c	
0002dc48	<EXTERNAL>::glBufferSubData	undefined glBufferSubData(void)	ok	functions/0002dc48__EXTERNAL___glBufferSubData.c	
0002dc58	<EXTERNAL>::glGetError	undefined glGetError(void)	ok	functions/0002dc58__EXTERNAL___glGetError.c	
0002dc68	<EXTERNAL>::glDepthRangef	undefined glDepthRangef(void)	ok	functions/0002dc68__EXTERNAL___glDepthRangef.c	
0002dc78	<EXTERNAL>::glViewport	undefined glViewport(void)	ok	functions/0002dc78__EXTERNAL___glViewport.c	
0002dc88	<EXTERNAL>::glReadPixels	undefined glReadPixels(void)	ok	functions/0002dc88__EXTERNAL___glReadPixels.c	
0002dc98	<EXTERNAL>::glTexImage2D	undefined glTexImage2D(void)	ok	functions/0002dc98__EXTERNAL___glTexImage2D.c	
0002dca8	<EXTERNAL>::glCompressedTexImage2D	undefined glCompressedTexImage2D(void)	ok	functions/0002dca8__EXTERNAL___glCompressedTexImage2D.c	
0002dcb8	<EXTERNAL>::glGetString	undefined glGetString(void)	ok	functions/0002dcb8__EXTERNAL___glGetString.c	
0002dcc8	<EXTERNAL>::glGetFloatv	undefined glGetFloatv(void)	ok	functions/0002dcc8__EXTERNAL___glGetFloatv.c	
0002dd08	<EXTERNAL>::strcasecmp	int strcasecmp(char * __s1, char * __s2)	ok	functions/0002dd08__EXTERNAL___strcasecmp.c	
0002dd18	<EXTERNAL>::lrand48	long lrand48(void)	ok	functions/0002dd18__EXTERNAL___lrand48.c	
0002dd28	<EXTERNAL>::mktime	time_t mktime(tm * __tp)	ok	functions/0002dd28__EXTERNAL___mktime.c	
0002dd38	<EXTERNAL>::difftime	double difftime(time_t __time1, time_t __time0)	ok	functions/0002dd38__EXTERNAL___difftime.c	
0002dd48	<EXTERNAL>::cosf	float cosf(float __x)	ok	functions/0002dd48__EXTERNAL___cosf.c	
0002dd58	<EXTERNAL>::sinf	float sinf(float __x)	ok	functions/0002dd58__EXTERNAL___sinf.c	
0002dd68	<EXTERNAL>::puts	int puts(char * __s)	ok	functions/0002dd68__EXTERNAL___puts.c	
0002dd78	<EXTERNAL>::abort	noreturn void abort(void)	ok	functions/0002dd78__EXTERNAL___abort.c	
0002dd88	<EXTERNAL>::time	time_t time(time_t * __timer)	ok	functions/0002dd88__EXTERNAL___time.c	
0002dd98	<EXTERNAL>::gmtime_r	tm * gmtime_r(time_t * __timer, tm * __tp)	ok	functions/0002dd98__EXTERNAL___gmtime_r.c	
0002dda8	<EXTERNAL>::localtime_r	tm * localtime_r(time_t * __timer, tm * __tp)	ok	functions/0002dda8__EXTERNAL___localtime_r.c	
0002ddb8	<EXTERNAL>::clock_gettime	int clock_gettime(clockid_t __clock_id, timespec * __tp)	ok	functions/0002ddb8__EXTERNAL___clock_gettime.c	
0002ddc8	<EXTERNAL>::usleep	int usleep(__useconds_t __useconds)	ok	functions/0002ddc8__EXTERNAL___usleep.c	
0002ddd8	<EXTERNAL>::asinf	float asinf(float __x)	ok	functions/0002ddd8__EXTERNAL___asinf.c	
0002dde8	<EXTERNAL>::acosf	float acosf(float __x)	ok	functions/0002dde8__EXTERNAL___acosf.c	
0002ddf8	<EXTERNAL>::iswspace	int iswspace(wint_t __wc)	ok	functions/0002ddf8__EXTERNAL___iswspace.c	
0002de08	<EXTERNAL>::pthread_mutex_lock	int pthread_mutex_lock(pthread_mutex_t * __mutex)	ok	functions/0002de08__EXTERNAL___pthread_mutex_lock.c	
0002de18	<EXTERNAL>::pthread_cond_timedwait_monotonic_np	undefined pthread_cond_timedwait_monotonic_np(void)	ok	functions/0002de18__EXTERNAL___pthread_cond_timedwait_monotonic_np.c	
0002de28	<EXTERNAL>::pthread_mutex_unlock	int pthread_mutex_unlock(pthread_mutex_t * __mutex)	ok	functions/0002de28__EXTERNAL___pthread_mutex_unlock.c	
0002de38	<EXTERNAL>::sched_yield	int sched_yield(void)	ok	functions/0002de38__EXTERNAL___sched_yield.c	
0002de48	<EXTERNAL>::pthread_mutex_init	int pthread_mutex_init(pthread_mutex_t * __mutex, pthread_mutexattr_t * __mutexattr)	ok	functions/0002de48__EXTERNAL___pthread_mutex_init.c	
0002de58	<EXTERNAL>::pthread_cond_init	int pthread_cond_init(pthread_cond_t * __cond, pthread_condattr_t * __cond_attr)	ok	functions/0002de58__EXTERNAL___pthread_cond_init.c	
0002de68	<EXTERNAL>::open	int open(char * __file, int __oflag, ...)	ok	functions/0002de68__EXTERNAL___open.c	
0002de78	<EXTERNAL>::read	ssize_t read(int __fd, void * __buf, size_t __nbytes)	ok	functions/0002de78__EXTERNAL___read.c	
0002de88	<EXTERNAL>::close	int close(int __fd)	ok	functions/0002de88__EXTERNAL___close.c	
0002de98	<EXTERNAL>::memchr	void * memchr(void * __s, int __c, size_t __n)	ok	functions/0002de98__EXTERNAL___memchr.c	
0002dea8	<EXTERNAL>::pthread_once	int pthread_once(pthread_once_t * __once_control, __init_routine * __init_routine)	ok	functions/0002dea8__EXTERNAL___pthread_once.c	
0002deb8	<EXTERNAL>::munmap	int munmap(void * __addr, size_t __len)	ok	functions/0002deb8__EXTERNAL___munmap.c	
0002dec8	<EXTERNAL>::pthread_mutex_destroy	int pthread_mutex_destroy(pthread_mutex_t * __mutex)	ok	functions/0002dec8__EXTERNAL___pthread_mutex_destroy.c	
0002ded8	<EXTERNAL>::pthread_key_delete	int pthread_key_delete(pthread_key_t __key)	ok	functions/0002ded8__EXTERNAL___pthread_key_delete.c	
0002dee8	<EXTERNAL>::pthread_getspecific	void * pthread_getspecific(pthread_key_t __key)	ok	functions/0002dee8__EXTERNAL___pthread_getspecific.c	
0002def8	<EXTERNAL>::pthread_setspecific	int pthread_setspecific(pthread_key_t __key, void * __pointer)	ok	functions/0002def8__EXTERNAL___pthread_setspecific.c	
0002df08	<EXTERNAL>::mmap	void * mmap(void * __addr, size_t __len, int __prot, int __flags, int __fd, __off_t __offset)	ok	functions/0002df08__EXTERNAL___mmap.c	
0002df18	<EXTERNAL>::pthread_key_create	int pthread_key_create(pthread_key_t * __key, __destr_function * __destr_function)	ok	functions/0002df18__EXTERNAL___pthread_key_create.c	
0002df28	<EXTERNAL>::__assert2	undefined __assert2(void)	ok	functions/0002df28__EXTERNAL_____assert2.c	
0002df38	<EXTERNAL>::dlopen	undefined dlopen(void)	ok	functions/0002df38__EXTERNAL___dlopen.c	
0002df48	<EXTERNAL>::dlsym	undefined dlsym(void)	ok	functions/0002df48__EXTERNAL___dlsym.c	
0002df58	<EXTERNAL>::dlclose	undefined dlclose(void)	ok	functions/0002df58__EXTERNAL___dlclose.c	
0002df68	<EXTERNAL>::pthread_cond_wait	int pthread_cond_wait(pthread_cond_t * __cond, pthread_mutex_t * __mutex)	ok	functions/0002df68__EXTERNAL___pthread_cond_wait.c	
0002df78	<EXTERNAL>::pthread_cond_broadcast	int pthread_cond_broadcast(pthread_cond_t * __cond)	ok	functions/0002df78__EXTERNAL___pthread_cond_broadcast.c	
0002df88	<EXTERNAL>::strncpy	char * strncpy(char * __dest, char * __src, size_t __n)	ok	functions/0002df88__EXTERNAL___strncpy.c	
0002df98	<EXTERNAL>::realloc	void * realloc(void * __ptr, size_t __size)	ok	functions/0002df98__EXTERNAL___realloc.c	
0002dfa8	<EXTERNAL>::dl_iterate_phdr	undefined dl_iterate_phdr(void)	ok	functions/0002dfa8__EXTERNAL___dl_iterate_phdr.c	
0002dfc0	FUN_0002dfc0	undefined FUN_0002dfc0(void)	ok	functions/0002dfc0_FUN_0002dfc0.c	
0002e000	FUN_0002e000	noreturn undefined FUN_0002e000(void)	ok	functions/0002e000_FUN_0002e000.c	
0002e020	_FINI_0	undefined _FINI_0(void)	ok	functions/0002e020__FINI_0.c	
0002e044	FUN_0002e044	undefined FUN_0002e044(void)	ok	functions/0002e044_FUN_0002e044.c	
0002e050	STG::MSIMD::BlendVector4f_HW	undefined __cdecl BlendVector4f_HW(float * param_1, float * param_2, float * param_3, float param_4, ulong param_5)	ok	functions/0002e050_STG__MSIMD__BlendVector4f_HW.c	
0002e0a0	STG::MSIMD::Skin3Vector4f_HW	undefined __cdecl Skin3Vector4f_HW(float * param_1, float * param_2, float * param_3, float * param_4, float * param_5, float * param_6, ulong param_7)	ok	functions/0002e0a0_STG__MSIMD__Skin3Vector4f_HW.c	
0002e210	STG::FFileBase::Print	undefined __thiscall Print(FFileBase * this, char * param_1, ...)	ok	functions/0002e210_STG__FFileBase__Print.c	
0002e2e0	STG::UStringBase<char,int>::~UStringBase	undefined __thiscall ~UStringBase(UStringBase<char,int> * this)	ok	functions/0002e2e0_STG__UStringBase_char_int____UStringBase.c	
0002e340	STG::UStringBase<char,int>::~UStringBase	undefined __thiscall ~UStringBase(UStringBase<char,int> * this)	ok	functions/0002e340_STG__UStringBase_char_int____UStringBase.c	
0002e3c0	STG::FFileBase::~FFileBase	undefined __thiscall ~FFileBase(FFileBase * this)	ok	functions/0002e3c0_STG__FFileBase___FFileBase.c	
0002e430	STG::FFileBase::~FFileBase	undefined __thiscall ~FFileBase(FFileBase * this)	ok	functions/0002e430_STG__FFileBase___FFileBase.c	
0002e470	STG::FFileBase::FFileBase	undefined __thiscall FFileBase(FFileBase * this)	ok	functions/0002e470_STG__FFileBase__FFileBase.c	
0002e4c0	STG::FFileBase::Open	undefined __thiscall Open(FFileBase * this, char * param_1, EAccess param_2)	ok	functions/0002e4c0_STG__FFileBase__Open.c	
0002e520	STG::FFileBase::Open	undefined __thiscall Open(FFileBase * this, uchar * param_1, ulong param_2)	ok	functions/0002e520_STG__FFileBase__Open.c	
0002e570	STG::FFileBase::Close	undefined __thiscall Close(FFileBase * this)	ok	functions/0002e570_STG__FFileBase__Close.c	
0002e590	STG::FFileBase::GetFileSize	undefined __thiscall GetFileSize(FFileBase * this)	ok	functions/0002e590_STG__FFileBase__GetFileSize.c	
0002e5f0	STG::FFileBase::Read	undefined __thiscall Read(FFileBase * this, uchar * param_1, ulong param_2)	ok	functions/0002e5f0_STG__FFileBase__Read.c	
0002e660	STG::FFileBase::ReadAll	undefined __thiscall ReadAll(FFileBase * this, uchar * * param_1, ulong * param_2)	ok	functions/0002e660_STG__FFileBase__ReadAll.c	
0002e700	STG::FFileBase::Peek	undefined __thiscall Peek(FFileBase * this, uchar * param_1, ulong param_2)	ok	functions/0002e700_STG__FFileBase__Peek.c	
0002e780	STG::FFileBase::ReadDirect	undefined __thiscall ReadDirect(FFileBase * this, uchar * * param_1, ulong param_2)	ok	functions/0002e780_STG__FFileBase__ReadDirect.c	
0002e7c0	STG::FFileBase::ReadSkip	undefined __thiscall ReadSkip(FFileBase * this, ulong param_1)	ok	functions/0002e7c0_STG__FFileBase__ReadSkip.c	
0002e880	STG::FFileBase::Write	undefined __thiscall Write(FFileBase * this, uchar * param_1, ulong param_2)	ok	functions/0002e880_STG__FFileBase__Write.c	
0002e8e0	STG::FFileBase::GetNumBytesRead	undefined __thiscall GetNumBytesRead(FFileBase * this)	ok	functions/0002e8e0_STG__FFileBase__GetNumBytesRead.c	
0002e8f0	STG::FFileBase::GetNumBytesWritten	undefined __thiscall GetNumBytesWritten(FFileBase * this)	ok	functions/0002e8f0_STG__FFileBase__GetNumBytesWritten.c	
0002e900	STG::FFileBase::Flush	undefined __thiscall Flush(FFileBase * this)	ok	functions/0002e900_STG__FFileBase__Flush.c	
0002e915	FUN_0002e915	undefined FUN_0002e915(void)	ok	functions/0002e915_FUN_0002e915.c	
0002e930	STG::FFileDisk::GetMediaType	undefined __cdecl GetMediaType(void)	ok	functions/0002e930_STG__FFileDisk__GetMediaType.c	
0002e940	STG::FFileDisk::_FOpenMemory	undefined __cdecl _FOpenMemory(uchar * param_1, ulong param_2)	ok	functions/0002e940_STG__FFileDisk___FOpenMemory.c	
0002e950	STG::FFileDisk::_FGetIsOpen	undefined __thiscall _FGetIsOpen(FFileDisk * this)	ok	functions/0002e950_STG__FFileDisk___FGetIsOpen.c	
0002e960	STG::FFileDisk::_FReadDirect	undefined __cdecl _FReadDirect(uchar * * param_1, ulong param_2)	ok	functions/0002e960_STG__FFileDisk___FReadDirect.c	
0002e970	STG::FFileDisk::_FFlush	undefined __thiscall _FFlush(FFileDisk * this)	ok	functions/0002e970_STG__FFileDisk___FFlush.c	
0002e9a0	STG::FFileDisk::_FPrintf	undefined __thiscall _FPrintf(FFileDisk * this, char * param_1, char * param_2)	ok	functions/0002e9a0_STG__FFileDisk___FPrintf.c	
0002e9e0	STG::FFileDisk::_FWrite	undefined __thiscall _FWrite(FFileDisk * this, uchar * param_1, ulong param_2, ulong param_3)	ok	functions/0002e9e0_STG__FFileDisk___FWrite.c	
0002ea20	STG::FFileDisk::_FRead	undefined __thiscall _FRead(FFileDisk * this, uchar * param_1, ulong param_2, ulong param_3)	ok	functions/0002ea20_STG__FFileDisk___FRead.c	
0002ea60	STG::FFileDisk::_FTell	undefined __thiscall _FTell(FFileDisk * this)	ok	functions/0002ea60_STG__FFileDisk___FTell.c	
0002ea90	STG::FFileDisk::_FSeek	undefined __thiscall _FSeek(FFileDisk * this, long param_1, int param_2)	ok	functions/0002ea90_STG__FFileDisk___FSeek.c	
0002ead0	STG::FFileDisk::_FClose	undefined __thiscall _FClose(FFileDisk * this)	ok	functions/0002ead0_STG__FFileDisk___FClose.c	
0002eb10	STG::FFileDisk::_FOpenFile	undefined __thiscall _FOpenFile(FFileDisk * this, char * param_1, char * param_2)	ok	functions/0002eb10_STG__FFileDisk___FOpenFile.c	
0002eb50	STG::FFileDisk::~FFileDisk	undefined __thiscall ~FFileDisk(FFileDisk * this)	ok	functions/0002eb50_STG__FFileDisk___FFileDisk.c	
0002ebb0	STG::FFileDisk::~FFileDisk	undefined __thiscall ~FFileDisk(FFileDisk * this)	ok	functions/0002ebb0_STG__FFileDisk___FFileDisk.c	
0002ebf0	STG::FFileDisk::FFileDisk	undefined __thiscall FFileDisk(FFileDisk * this)	ok	functions/0002ebf0_STG__FFileDisk__FFileDisk.c	
0002ec40	STG::FFileDisk::FFileDisk	undefined __thiscall FFileDisk(FFileDisk * this, char * param_1, EAccess param_2)	ok	functions/0002ec40_STG__FFileDisk__FFileDisk.c	
0002eca0	STG::FFileMemory::GetMediaType	undefined __cdecl GetMediaType(void)	ok	functions/0002eca0_STG__FFileMemory__GetMediaType.c	
0002ecb0	STG::FFileMemory::_FOpenFile	undefined __cdecl _FOpenFile(char * param_1, char * param_2)	ok	functions/0002ecb0_STG__FFileMemory___FOpenFile.c	
0002ecc0	STG::FFileMemory::_FOpenMemory	undefined __thiscall _FOpenMemory(FFileMemory * this, uchar * param_1, ulong param_2)	ok	functions/0002ecc0_STG__FFileMemory___FOpenMemory.c	
0002ecf0	STG::FFileMemory::_FClose	undefined __thiscall _FClose(FFileMemory * this)	ok	functions/0002ecf0_STG__FFileMemory___FClose.c	
0002ed10	STG::FFileMemory::_FGetIsOpen	undefined __thiscall _FGetIsOpen(FFileMemory * this)	ok	functions/0002ed10_STG__FFileMemory___FGetIsOpen.c	
0002ed30	STG::FFileMemory::_FSeek	undefined __thiscall _FSeek(FFileMemory * this, long param_1, int param_2)	ok	functions/0002ed30_STG__FFileMemory___FSeek.c	
0002ed90	STG::FFileMemory::_FTell	undefined __thiscall _FTell(FFileMemory * this)	ok	functions/0002ed90_STG__FFileMemory___FTell.c	
0002eda0	STG::FFileMemory::_FReadDirect	undefined __thiscall _FReadDirect(FFileMemory * this, uchar * * param_1, ulong param_2)	ok	functions/0002eda0_STG__FFileMemory___FReadDirect.c	
0002ede0	STG::FFileMemory::_FWrite	undefined __cdecl _FWrite(uchar * param_1, ulong param_2, ulong param_3)	ok	functions/0002ede0_STG__FFileMemory___FWrite.c	
0002edf0	STG::FFileMemory::_FPrintf	undefined __cdecl _FPrintf(char * param_1, char * param_2)	ok	functions/0002edf0_STG__FFileMemory___FPrintf.c	
0002ee00	STG::FFileMemory::_FFlush	undefined __cdecl _FFlush(void)	ok	functions/0002ee00_STG__FFileMemory___FFlush.c	
0002ee10	STG::FFileMemory::_FRead	undefined __thiscall _FRead(FFileMemory * this, uchar * param_1, ulong param_2, ulong param_3)	ok	functions/0002ee10_STG__FFileMemory___FRead.c	
0002ee70	STG::FFileMemory::~FFileMemory	undefined __thiscall ~FFileMemory(FFileMemory * this)	ok	functions/0002ee70_STG__FFileMemory___FFileMemory.c	
0002eed0	STG::FFileMemory::~FFileMemory	undefined __thiscall ~FFileMemory(FFileMemory * this)	ok	functions/0002eed0_STG__FFileMemory___FFileMemory.c	
0002ef10	STG::FFileMemory::FFileMemory	undefined __thiscall FFileMemory(FFileMemory * this)	ok	functions/0002ef10_STG__FFileMemory__FFileMemory.c	
0002ef60	STG::FFileMemory::FFileMemory	undefined __thiscall FFileMemory(FFileMemory * this, uchar * param_1, ulong param_2)	ok	functions/0002ef60_STG__FFileMemory__FFileMemory.c	
0002efd0	STG::FFileManager::CloseFile	undefined __thiscall CloseFile(FFileManager * this, FFileBase * * param_1)	ok	functions/0002efd0_STG__FFileManager__CloseFile.c	
0002f000	STG::FFileManager::CreateDir	undefined __cdecl CreateDir(UStringBase * param_1)	ok	functions/0002f000_STG__FFileManager__CreateDir.c	
0002f010	STG::FFileManager::CreateTemporaryFile	undefined __cdecl CreateTemporaryFile(UStringBase * param_1)	ok	functions/0002f010_STG__FFileManager__CreateTemporaryFile.c	
0002f020	STG::FFileManager::CopyFileAbsolute	undefined __thiscall CopyFileAbsolute(FFileManager * this, UStringBase * param_1, UStringBase * param_2)	ok	functions/0002f020_STG__FFileManager__CopyFileAbsolute.c	
0002f1c0	STG::FFileManager::~FFileManager	undefined __thiscall ~FFileManager(FFileManager * this)	ok	functions/0002f1c0_STG__FFileManager___FFileManager.c	
0002f280	STG::FFileManager::~FFileManager	undefined __thiscall ~FFileManager(FFileManager * this)	ok	functions/0002f280_STG__FFileManager___FFileManager.c	
0002f350	STG::FFileManager::HasValidBasePath	undefined __thiscall HasValidBasePath(FFileManager * this)	ok	functions/0002f350_STG__FFileManager__HasValidBasePath.c	
0002f370	STG::FFileManager::ClearBasePath	undefined __thiscall ClearBasePath(FFileManager * this)	ok	functions/0002f370_STG__FFileManager__ClearBasePath.c	
